发布时间,新闻标题,URL,影响评分
2024-04-24,闻泰科技：融资净偿还2890.85万元，融资余额25.02亿元（04-23）,http://stock.eastmoney.com/a/202404243056626261.html,-2
2024-04-23,闻泰科技业绩“爆雷”股价跌停 北向大卖、机构出逃 这些游资却在抄底,http://finance.eastmoney.com/a/202404233056168189.html,-3
2024-04-23,今日开盘即跌停！ODM业务去年Q4亏了近7亿 闻泰科技：外部原因干扰,http://finance.eastmoney.com/a/202404233056139073.html,-3
2024-04-23,年报里的中国经济丨闻泰科技业绩、股价双杀 昔日千亿白马股陷困局,http://finance.eastmoney.com/a/202404233056137779.html,-3
2024-04-23,闻泰科技：4月23日召开董事会会议,http://finance.eastmoney.com/a/202404233056088284.html,0
2024-04-23,闻泰科技4月23日龙虎榜数据,http://finance.eastmoney.com/a/202404233056073120.html,-3
2024-04-23,闻泰科技(600745)龙虎榜数据(04-23),http://stock.eastmoney.com/a/202404233056052629.html,-3
2024-04-23,闻泰科技：2023年9月份至2024年3月份公司及子公司收到政府补助2.08亿元,http://finance.eastmoney.com/a/202404233055919868.html,2
2024-04-23,闻泰科技跳水跌停 公司一季度净利润下降近70%,http://finance.eastmoney.com/a/202404233055912436.html,-3
2024-04-23,闻泰科技2023年营收612.13亿元 公司正积极进行多元化布局,http://finance.eastmoney.com/a/202404233055773143.html,-2
2024-04-23,年报业绩下滑，一季度扣非净利润亏损，闻泰科技开盘跌停,http://finance.eastmoney.com/a/202404233055764695.html,-3
2024-04-23,闻泰科技股价波动 公司去年实现归母净利润11.81 亿元,http://finance.eastmoney.com/a/202404233055699677.html,-3
2024-04-23,闻泰科技2023年营收增长5.40% 今年一季度增长13%,http://finance.eastmoney.com/a/202404233055677566.html,-2
2024-04-23,闻泰科技：连续3日融资净买入累计1881.58万元（04-22）,http://stock.eastmoney.com/a/202404233055059469.html,2
2024-04-23,闻泰科技04月22日被沪股通减持70.53万股,http://stock.eastmoney.com/a/202404233054803794.html,0
2024-04-22,闻泰科技2023年营收超600亿元 汽车半导体竞争力提升,http://finance.eastmoney.com/a/202404223054669235.html,-2
2024-04-22,闻泰科技股东户数增加1.34%，户均持股24.8万元,http://stock.eastmoney.com/a/202404223054532011.html,-1
2024-04-22,闻泰科技：获得政府补助2.08亿元,http://finance.eastmoney.com/a/202404223054528819.html,3
2024-04-22,闻泰科技：4月22日召开董事会会议,http://finance.eastmoney.com/a/202404223054526948.html,0
2024-04-20,闻泰科技：融资净买入335.41万元，融资余额25.21亿元（04-19）,http://stock.eastmoney.com/a/202404203052830129.html,1
2024-04-19,闻泰科技：融资净买入478.98万元，融资余额25.17亿元（04-18）,http://stock.eastmoney.com/a/202404193051190588.html,1
2024-04-18,闻泰科技：连续5日融资净偿还累计3734.68万元（04-17）,http://stock.eastmoney.com/a/202404183049482086.html,-1
2024-04-17,闻泰科技：业绩说明会定于4月26日举行,http://finance.eastmoney.com/a/202404173048821834.html,0
2024-04-17,闻泰科技：连续4日融资净偿还累计2798.33万元（04-16）,http://stock.eastmoney.com/a/202404173047562019.html,2
2024-04-17,闻泰科技04月16日被沪股通减持71.19万股,http://stock.eastmoney.com/a/202404173047264671.html,-2
2024-04-16,闻泰科技：连续3日融资净偿还累计1597.51万元（04-15）,http://stock.eastmoney.com/a/202404163045310110.html,-1
2024-04-16,闻泰科技04月15日被沪股通减持44.22万股,http://stock.eastmoney.com/a/202404163045029062.html,-3
2024-04-13,闻泰科技：融资净偿还1284.51万元，融资余额25.36亿元（04-12）,http://stock.eastmoney.com/a/202404133042919549.html,-1
2024-04-12,闻泰科技：融资净偿还81.4万元，融资余额25.49亿元（04-11）,http://stock.eastmoney.com/a/202404123041382518.html,-1
2024-04-11,闻泰科技：融资净买入954.24万元，融资余额25.5亿元（04-10）,http://stock.eastmoney.com/a/202404113039875415.html,4
2024-04-10,闻泰科技：连续3日融资净偿还累计1761.51万元（04-09）,http://stock.eastmoney.com/a/202404103038256830.html,-2
2024-04-10,闻泰科技04月09日被沪股通减持54.71万股,http://stock.eastmoney.com/a/202404103038042226.html,-2
2024-04-09,闻泰科技：融资净偿还634.95万元，融资余额25.44亿元（04-08）,http://stock.eastmoney.com/a/202404093036846845.html,-1
2024-04-04,闻泰科技：融资净偿还778.9万元，融资余额25.5亿元（04-03）,http://stock.eastmoney.com/a/202404043034721387.html,-1
2024-04-03,闻泰科技：融资净买入55.5万元，融资余额25.58亿元（04-02）,http://stock.eastmoney.com/a/202404033033257985.html,2
2024-04-03,闻泰科技04月02日获沪股通增持52.07万股,http://stock.eastmoney.com/a/202404033033022392.html,2
2024-04-02,闻泰科技：融资净买入528.54万元，融资余额25.57亿元（04-01）,http://stock.eastmoney.com/a/202404023031750746.html,1
2024-04-01,闻泰科技：第一季度“闻泰转债”转股327股,http://finance.eastmoney.com/a/202404013031273393.html,0
2024-03-30,闻泰科技：连续3日融资净偿还累计2975.3万元（03-29）,http://stock.eastmoney.com/a/202403303030023410.html,-2
2024-03-29,闻泰科技：不向下修正“闻泰转债”转股价格,http://finance.eastmoney.com/a/202403293029753486.html,-1
2024-03-29,闻泰科技：3月29日召开董事会会议,http://finance.eastmoney.com/a/202403293029593564.html,0
2024-03-29,闻泰科技：融资净偿还1962.82万元，融资余额25.6亿元（03-28）,http://stock.eastmoney.com/a/202403293028649693.html,-2
2024-03-29,闻泰科技03月28日获沪股通增持64.82万股,http://stock.eastmoney.com/a/202403293028371617.html,2
2024-03-28,闻泰科技：融资净偿还229.59万元，融资余额25.8亿元（03-27）,http://stock.eastmoney.com/a/202403283026881441.html,2
2024-03-27,闻泰科技：融资净买入400.52万元，融资余额25.82亿元（03-26）,http://stock.eastmoney.com/a/202403273025116150.html,1
2024-03-27,闻泰科技03月26日被沪股通减持58.62万股,http://stock.eastmoney.com/a/202403273024874642.html,-2
2024-03-26,闻泰科技：连续3日融资净偿还累计3961.42万元（03-25）,http://stock.eastmoney.com/a/202403263023591287.html,-1
2024-03-26,闻泰科技03月25日获沪股通增持68.62万股,http://stock.eastmoney.com/a/202403263023344759.html,2
2024-03-23,闻泰科技：融资净偿还1047.43万元，融资余额26.06亿元（03-22）,http://stock.eastmoney.com/a/202403233021727264.html,-1
2024-03-23,闻泰科技03月22日获沪股通增持134.88万股,http://stock.eastmoney.com/a/202403233021497031.html,2
2024-03-22,闻泰科技：融资净偿还70.68万元，融资余额26.17亿元（03-21）,http://stock.eastmoney.com/a/202403223020213875.html,-1
2024-03-22,闻泰科技03月21日被沪股通减持213.11万股,http://stock.eastmoney.com/a/202403223020012171.html,-2
2024-03-21,闻泰科技：融资净买入82.21万元，融资余额26.17亿元（03-20）,http://stock.eastmoney.com/a/202403213018722753.html,1
2024-03-20,闻泰科技：连续5日融资净偿还累计6046.15万元（03-19）,http://stock.eastmoney.com/a/202403203017303994.html,-2
2024-03-20,闻泰科技03月19日被沪股通减持96.03万股,http://stock.eastmoney.com/a/202403203017050747.html,0
2024-03-19,闻泰科技：连续4日融资净偿还累计4870.24万元（03-18）,http://stock.eastmoney.com/a/202403193015848152.html,-2
2024-03-19,闻泰科技03月18日获沪股通增持74.21万股,http://stock.eastmoney.com/a/202403193015621838.html,2
2024-03-16,闻泰科技：连续3日融资净偿还累计4850.64万元（03-15）,http://stock.eastmoney.com/a/202403163014045878.html,-2
2024-03-15,闻泰科技：无锡国联集成电路投资中心拟减持不超过1%,http://finance.eastmoney.com/a/202403153013857043.html,-2
2024-03-15,闻泰科技：无锡国联集成电路投资中心拟减持不超1%股份,http://finance.eastmoney.com/a/202403153013856336.html,1
2024-03-15,闻泰科技：无锡国联集成电路投资中心拟减持不超过1%,http://finance.eastmoney.com/a/202403153013845994.html,-2
2024-03-15,闻泰科技：融资净偿还2504.23万元，融资余额26.51亿元（03-14）,http://stock.eastmoney.com/a/202403153012847110.html,-1
2024-03-15,闻泰科技03月14日获沪股通增持129万股,http://stock.eastmoney.com/a/202403153012606426.html,2
2024-03-14,闻泰科技：融资净偿还123.3万元，融资余额26.76亿元（03-13）,http://stock.eastmoney.com/a/202403143011369921.html,-1
2024-03-13,闻泰科技：连续3日融资净买入累计6297.84万元（03-12）,http://stock.eastmoney.com/a/202403133009996854.html,2
2024-03-13,闻泰科技03月12日被沪股通减持126.64万股,http://stock.eastmoney.com/a/202403133009770331.html,-2
2024-03-12,闻泰科技：融资净买入2852.03万元，融资余额26.72亿元（03-11）,http://stock.eastmoney.com/a/202403123008574032.html,2
2024-03-12,闻泰科技03月11日获沪股通增持52.73万股,http://stock.eastmoney.com/a/202403123008345575.html,2
2024-03-09,闻泰科技：融资净买入2845.73万元，融资余额26.44亿元（03-08）,http://stock.eastmoney.com/a/202403093006781125.html,2
2024-03-08,闻泰科技：3月8日召开董事会会议,http://finance.eastmoney.com/a/202403083006258696.html,0
2024-03-08,闻泰科技：融资净偿还1075.91万元，融资余额26.15亿元（03-07）,http://stock.eastmoney.com/a/202403083005321051.html,-1
2024-03-08,闻泰科技03月07日获沪股通增持80.1万股,http://stock.eastmoney.com/a/202403083005082068.html,2
2024-03-07,闻泰科技：融资净买入1000.39万元，融资余额26.26亿元（03-06）,http://stock.eastmoney.com/a/202403073004121690.html,1
2024-03-07,闻泰科技03月06日被沪股通减持127.75万股,http://stock.eastmoney.com/a/202403073003887525.html,-3
2024-03-06,闻泰科技：3月5日召开董事会会议,http://finance.eastmoney.com/a/202403063003800549.html,2
2024-03-06,业内人士：闻泰科技MacBook Air产品线正满负荷运转,http://finance.eastmoney.com/a/202403063003434057.html,3
2024-03-06,闻泰科技：融资净偿还1625.02万元，融资余额26.16亿元（03-05）,http://stock.eastmoney.com/a/202403063002898956.html,-1
2024-03-05,产业链人士：闻泰科技制造苹果最新款AI笔记本13英寸MacBook Air,http://finance.eastmoney.com/a/202403053002410382.html,3
2024-03-05,独家！产业链人士：闻泰科技制造苹果最新款AI笔记本13英寸MacBook Air,http://finance.eastmoney.com/a/202403053002050498.html,3
2024-03-05,闻泰科技：连续4日融资净买入累计1.36亿元（03-04）,http://stock.eastmoney.com/a/202403053001867544.html,2
2024-03-05,闻泰科技03月04日被沪股通减持284.37万股,http://stock.eastmoney.com/a/202403053001618259.html,-2
2024-03-02,闻泰科技：连续3日融资净买入累计8180.21万元（03-01）,http://stock.eastmoney.com/a/202403023000286898.html,2
2024-03-02,闻泰科技03月01日获沪股通增持123.51万股,http://stock.eastmoney.com/a/202403023000082071.html,2
2024-03-01,闻泰科技：融资净买入1367.58万元，融资余额25.13亿元（02-29）,http://stock.eastmoney.com/a/202403012999057253.html,1
2024-02-29,闻泰科技：融资净买入294.18万元，融资余额24.98亿元（02-28）,http://stock.eastmoney.com/a/202402292997779318.html,1
2024-02-28,闻泰科技：融资净偿还75.12万元，融资余额24.95亿元（02-27）,http://stock.eastmoney.com/a/202402282996474112.html,-1
2024-02-27,闻泰科技：融资净买入639.75万元，融资余额24.96亿元（02-26）,http://stock.eastmoney.com/a/202402272995198859.html,2
2024-02-27,闻泰科技02月26日获沪股通增持66.31万股,http://stock.eastmoney.com/a/202402272994940281.html,2
2024-02-24,闻泰科技：融资余额24.9亿元，创近一年新低（02-23）,http://stock.eastmoney.com/a/202402242993616922.html,-2
2024-02-23,闻泰科技：连续3日融资净偿还累计2269.79万元（02-22）,http://stock.eastmoney.com/a/202402232992392219.html,-1
2024-02-22,闻泰科技：融资净偿还832.56万元，融资余额25.2亿元（02-21）,http://stock.eastmoney.com/a/202402222991216372.html,-1
2024-02-22,闻泰科技02月21日获沪股通增持74.14万股,http://stock.eastmoney.com/a/202402222990962073.html,2
2024-02-21,闻泰科技：融资净偿还189.65万元，融资余额25.28亿元（02-20）,http://stock.eastmoney.com/a/202402212989987028.html,-1
2024-02-20,闻泰科技：融资净买入3657.65万元，融资余额25.3亿元（02-19）,http://stock.eastmoney.com/a/202402202988790395.html,2
2024-02-20,闻泰科技02月19日被沪股通减持93.6万股,http://stock.eastmoney.com/a/202402202988568180.html,3
2024-02-08,闻泰科技：由控股股东投建的上海临港晶圆厂一期已经开始投产,http://finance.eastmoney.com/a/202402082986489988.html,3
2024-02-08,闻泰科技：由公司控股股东投资建设的上海临港晶圆厂一期已经开始投产,http://finance.eastmoney.com/a/202402082986462835.html,3
2024-02-08,闻泰科技股东户数减少1109户，户均持股22.89万元,http://stock.eastmoney.com/a/202402082986459874.html,1
2024-02-08,闻泰科技：融资净买入60.07万元，融资余额25.23亿元（02-07）,http://stock.eastmoney.com/a/202402082985823623.html,1
2024-02-08,闻泰科技02月07日获沪股通增持180.02万股,http://stock.eastmoney.com/a/202402082985595739.html,2
2024-02-07,闻泰科技：闻天下、张学政和张秋红、张丹琳累计质押公司股份9515万股,http://finance.eastmoney.com/a/202402072985354953.html,-2
2024-02-07,闻泰科技：连续12日融资净偿还累计3.05亿元（02-06）,http://stock.eastmoney.com/a/202402072984559190.html,-2
2024-02-07,闻泰科技02月06日获沪股通增持85.63万股,http://stock.eastmoney.com/a/202402072984301380.html,2
2024-02-06,闻泰科技：连续11日融资净偿还累计3.05亿元（02-05）,http://stock.eastmoney.com/a/202402062983242153.html,-3
2024-02-06,闻泰科技02月05日获沪股通增持57.79万股,http://stock.eastmoney.com/a/202402062982981838.html,2
2024-02-03,闻泰科技：连续10日融资净偿还累计2.2亿元（02-02）,http://stock.eastmoney.com/a/202402032981454863.html,-2
2024-02-03,闻泰科技02月02日获沪股通增持289.05万股,http://stock.eastmoney.com/a/202402032981208141.html,2
2024-02-02,闻泰科技：连续9日融资净偿还累计1.54亿元（02-01）,http://stock.eastmoney.com/a/202402022980183162.html,-2
2024-02-01,闻泰科技：连续8日融资净偿还累计1.28亿元（01-31）,http://stock.eastmoney.com/a/202402012978864033.html,-2
2024-02-01,闻泰科技01月31日获沪股通增持124.39万股,http://stock.eastmoney.com/a/202402012978639772.html,2
2024-01-31,闻泰科技：连续7日融资净偿还累计7655.26万元（01-30）,http://stock.eastmoney.com/a/202401312977490944.html,-2
2024-01-31,闻泰科技01月30日获沪股通增持38.33万股,http://stock.eastmoney.com/a/202401312977254367.html,2
2024-01-30,闻泰科技：连续6日融资净偿还累计6413.42万元（01-29）,http://stock.eastmoney.com/a/202401302976121065.html,-2
2024-01-30,闻泰科技01月29日被沪股通减持90.34万股,http://stock.eastmoney.com/a/202401302975853556.html,-3
2024-01-28,超4000万部订单 闻泰科技或重新成为三星最大的ODM供应商,http://finance.eastmoney.com/a/202401282974814737.html,2
2024-01-28,独家！超4000万部订单 闻泰科技或重新成为三星最大的ODM供应商,http://finance.eastmoney.com/a/202401282974814822.html,3
2024-01-27,闻泰科技：连续5日融资净偿还累计6390.12万元（01-26）,http://stock.eastmoney.com/a/202401272974514371.html,-2
2024-01-27,闻泰科技01月26日被沪股通减持62.06万股,http://stock.eastmoney.com/a/202401272974279635.html,-2
2024-01-26,闻泰科技：连续4日融资净偿还累计5481.72万元（01-25）,http://stock.eastmoney.com/a/202401262973222821.html,-2
2024-01-26,闻泰科技01月25日获沪股通增持72.85万股,http://stock.eastmoney.com/a/202401262972994837.html,2
2024-01-25,闻泰科技：连续3日融资净偿还累计4631.45万元（01-24）,http://stock.eastmoney.com/a/202401252971894635.html,-2
2024-01-25,闻泰科技01月24日获沪股通增持46.86万股,http://stock.eastmoney.com/a/202401252971666918.html,2
2024-01-24,闻泰科技：融资净偿还265.56万元，融资余额28.06亿元（01-23）,http://stock.eastmoney.com/a/202401242970559016.html,-1
2024-01-23,闻泰科技：融资净偿还1860.75万元，融资余额28.09亿元（01-22）,http://stock.eastmoney.com/a/202401232969223063.html,-1
2024-01-23,闻泰科技01月22日获沪股通增持43.07万股,http://stock.eastmoney.com/a/202401232968986658.html,2
2024-01-20,闻泰科技：融资净买入39.28万元，融资余额28.27亿元（01-19）,http://stock.eastmoney.com/a/202401202967606529.html,3
2024-01-20,闻泰科技01月19日获沪股通增持80.76万股,http://stock.eastmoney.com/a/202401202967409673.html,2
2024-01-19,闻泰科技：闻天下和张学政、张秋红、张丹琳累计质押公司股份9921万股,http://finance.eastmoney.com/a/202401192967179782.html,-2
2024-01-19,闻泰科技：连续4日融资净偿还累计5983.65万元（01-18）,http://stock.eastmoney.com/a/202401192966348354.html,-2
2024-01-19,闻泰科技01月18日获沪股通增持44.45万股,http://stock.eastmoney.com/a/202401192966086737.html,2
2024-01-18,闻泰科技：连续3日融资净偿还累计4862.45万元（01-17）,http://stock.eastmoney.com/a/202401182965095985.html,4
2024-01-17,闻泰科技：融资净偿还1285.92万元，融资余额28.45亿元（01-16）,http://stock.eastmoney.com/a/202401172963801727.html,-1
2024-01-17,闻泰科技01月16日被沪股通减持35.43万股,http://stock.eastmoney.com/a/202401172963568797.html,-2
2024-01-16,闻泰科技：融资净偿还2863.85万元，两市排名第14（01-15）,http://stock.eastmoney.com/a/202401162962620870.html,-1
2024-01-16,闻泰科技01月15日获沪股通增持54.3万股,http://stock.eastmoney.com/a/202401162962350330.html,2
2024-01-13,闻泰科技：融资净买入2206.38万元，融资余额28.87亿元（01-12）,http://stock.eastmoney.com/a/202401132961129696.html,1
2024-01-13,闻泰科技01月12日被沪股通减持67.06万股,http://stock.eastmoney.com/a/202401132960904882.html,-2
2024-01-12,闻泰科技：融资净买入625.5万元，融资余额28.65亿元（01-11）,http://stock.eastmoney.com/a/202401122959707581.html,1
2024-01-11,闻泰科技：连续4日融资净偿还累计3025万元（01-10）,http://stock.eastmoney.com/a/202401112958220441.html,-2
2024-01-11,闻泰科技01月10日获沪股通增持74.18万股,http://stock.eastmoney.com/a/202401112957984092.html,2
2024-01-10,闻泰科技：连续3日融资净偿还累计1954.51万元（01-09）,http://stock.eastmoney.com/a/202401102956804917.html,-2
2024-01-10,闻泰科技01月09日被沪股通减持60.87万股,http://stock.eastmoney.com/a/202401102956577919.html,-3
2024-01-09,闻泰科技：融资净偿还167.18万元，融资余额28.78亿元（01-08）,http://stock.eastmoney.com/a/202401092955368480.html,-1
2024-01-06,闻泰科技：融资净偿还878.62万元，融资余额28.8亿元（01-05）,http://stock.eastmoney.com/a/202401062953657319.html,-2
2024-01-06,闻泰科技01月05日被沪股通减持84.02万股,http://stock.eastmoney.com/a/202401062953448856.html,-3
2024-01-05,闻泰科技：连续3日融资净买入累计3707.15万元（01-04）,http://stock.eastmoney.com/a/202401052952319250.html,2
2024-01-05,闻泰科技01月04日被沪股通减持80.94万股,http://stock.eastmoney.com/a/202401052952078945.html,0
2024-01-04,闻泰科技：车载智能座舱产品已为头部智能汽车客户量产供货,http://finance.eastmoney.com/a/202401042952005663.html,2
2024-01-04,闻泰科技：车载智能座舱产品已为头部智能汽车客户量产供货,http://finance.eastmoney.com/a/202401042952002933.html,3
2024-01-04,闻泰科技：公司是英伟达紧密合作伙伴 通过多款高性能游戏本产品推动AI技术在游戏娱乐领域的应用,http://finance.eastmoney.com/a/202401042952002890.html,3
2024-01-04,闻泰科技股东户数增加4.04%，户均持股28.78万元,http://stock.eastmoney.com/a/202401042951709550.html,-1
2024-01-04,闻泰科技：融资净买入899.58万元，融资余额28.78亿元（01-03）,http://stock.eastmoney.com/a/202401042951043713.html,1
2024-01-04,闻泰科技01月03日被沪股通减持58.74万股,http://stock.eastmoney.com/a/202401042950824623.html,-2
2024-01-03,闻泰科技：融资净买入1700.68万元，融资余额28.69亿元（01-02）,http://stock.eastmoney.com/a/202401032949709489.html,2
2024-01-03,闻泰科技01月02日被沪股通减持40.63万股,http://stock.eastmoney.com/a/202401032949493888.html,-2
2024-06-01,闻泰科技：融资净偿还737.27万元，融资余额24.88亿元（05-31）,http://stock.eastmoney.com/a/202406013092791843.html,-1
2024-05-31,闻泰科技：公司已接到AI PC项目并已实现量产,http://finance.eastmoney.com/a/202405313092604054.html,2
2024-05-31,闻泰科技：融资净买入2071.42万元，融资余额24.96亿元（05-30）,http://stock.eastmoney.com/a/202405313091667523.html,2
2024-05-30,大宗交易：闻泰科技成交918.3万元，成交价30.61元（05-30）,http://stock.eastmoney.com/a/202405303091408646.html,0
2024-05-30,闻泰科技(600745.SH)：股东闻天下解除质押部分公司股份,http://finance.eastmoney.com/a/202405303091179567.html,1
2024-05-30,闻泰科技：融资净偿还758.22万元，融资余额24.75亿元（05-29）,http://stock.eastmoney.com/a/202405303090550713.html,0
2024-05-29,闻泰科技：融资净买入150.14万元，融资余额24.83亿元（05-28）,http://stock.eastmoney.com/a/202405293089461930.html,0
2024-05-28,手机行业复苏 公司利润反而下降？闻泰科技回应：ODM业务缩量,http://finance.eastmoney.com/a/202405283089232250.html,-3
2024-05-28,闻泰科技：融资净偿还79.86万元，融资余额24.81亿元（05-27）,http://stock.eastmoney.com/a/202405283088307571.html,0
2024-05-25,闻泰科技：融资净买入909.56万元，融资余额24.82亿元（05-24）,http://stock.eastmoney.com/a/202405253086846465.html,1
2024-05-24,闻泰科技：融资净买入1674.47万元，融资余额24.73亿元（05-23）,http://stock.eastmoney.com/a/202405243085759366.html,1
2024-05-23,闻泰科技：融资净偿还401.15万元，融资余额24.56亿元（05-22）,http://stock.eastmoney.com/a/202405233084618177.html,0
2024-05-22,闻泰科技：融资净偿还211.22万元，融资余额24.6亿元（05-21）,http://stock.eastmoney.com/a/202405223083499628.html,0
2024-05-21,闻泰科技：融资净买入1299.47万元，融资余额24.62亿元（05-20）,http://stock.eastmoney.com/a/202405213082096023.html,2
2024-05-21,闻泰科技05月20日被沪股通减持128.2万股,http://stock.eastmoney.com/a/202405213081886063.html,-2
2024-05-20,闻泰科技亏损“甩锅”成本上涨？,http://finance.eastmoney.com/a/202405203081780541.html,-3
2024-05-18,闻泰科技：融资余额24.49亿元，创近一年新低（05-17）,http://stock.eastmoney.com/a/202405183080429971.html,-1
2024-05-17,闻泰科技：5月17日召开董事会会议,http://finance.eastmoney.com/a/202405173080313177.html,0
2024-05-17,闻泰科技将于6月14日召开股东大会,http://finance.eastmoney.com/a/202405173080306361.html,0
2024-05-17,闻泰科技：融资净偿还271.4万元，融资余额24.62亿元（05-16）,http://stock.eastmoney.com/a/202405173079327597.html,0
