发布时间,新闻标题,URL,影响评分
2024-04-29,航发动力：一季度净利润1.55亿元 同比增长76.03%,http://finance.eastmoney.com/a/202404293064132379.html,3
2024-04-29,航发动力：一季度净利润1.55亿元 同比增长76.03%,http://finance.eastmoney.com/a/202404293064095111.html,3
2024-04-27,航发动力：融资净偿还405.98万元，融资余额16.25亿元（04-26）,http://stock.eastmoney.com/a/202404273062014422.html,4
2024-04-27,航发动力04月26日获沪股通增持107.16万股,http://stock.eastmoney.com/a/202404273061687395.html,2
2024-04-26,航发动力：融资净偿还2014.16万元，融资余额16.29亿元（04-25）,http://stock.eastmoney.com/a/202404263060226828.html,-1
2024-04-26,航发动力04月25日获沪股通增持74.5万股,http://stock.eastmoney.com/a/202404263059908058.html,2
2024-04-25,航发动力：融资净买入1351.69万元，融资余额16.49亿元（04-24）,http://stock.eastmoney.com/a/202404253058389535.html,2
2024-04-24,航发动力：融资净偿还2641.92万元，融资余额16.35亿元（04-23）,http://stock.eastmoney.com/a/202404243056650082.html,2
2024-04-24,航发动力04月23日被沪股通减持165.87万股,http://stock.eastmoney.com/a/202404243056392095.html,-3
2024-04-23,航发动力：连续4日融资净买入累计3412.24万元（04-22）,http://stock.eastmoney.com/a/202404233055208033.html,4
2024-04-23,航发动力04月22日被沪股通减持79.53万股,http://stock.eastmoney.com/a/202404233054786184.html,-2
2024-04-22,航发动力：黄江申请辞去副总经理职务,http://finance.eastmoney.com/a/202404223054547535.html,-2
2024-04-22,航发动力：黄江申请辞去公司副总经理职务,http://finance.eastmoney.com/a/202404223054448662.html,-1
2024-04-20,航发动力：连续3日融资净买入累计1871.95万元（04-19）,http://stock.eastmoney.com/a/202404203052804676.html,2
2024-04-19,航发动力：融资净买入803.04万元，融资余额16.38亿元（04-18）,http://stock.eastmoney.com/a/202404193051217532.html,2
2024-04-18,航发动力：融资净买入278.18万元，融资余额16.3亿元（04-17）,http://stock.eastmoney.com/a/202404183049488021.html,1
2024-04-17,航发动力：融资净偿还547.46万元，融资余额16.28亿元（04-16）,http://stock.eastmoney.com/a/202404173047530229.html,-1
2024-04-16,航发动力：融资净买入688.59万元，融资余额16.33亿元（04-15）,http://stock.eastmoney.com/a/202404163045315163.html,1
2024-04-16,航发动力04月15日获沪股通增持75.2万股,http://stock.eastmoney.com/a/202404163044995883.html,2
2024-04-13,航发动力：融资净偿还28.35万元，融资余额16.26亿元（04-12）,http://stock.eastmoney.com/a/202404133042837550.html,-1
2024-04-12,航发动力：提升发展新质生产力 重塑长期价值,http://finance.eastmoney.com/a/202404123042276736.html,3
2024-04-12,航发动力：融资净买入20.25万元，融资余额16.27亿元（04-11）,http://stock.eastmoney.com/a/202404123041413460.html,0
2024-04-11,航发动力：融资净偿还1201.24万元，融资余额16.26亿元（04-10）,http://stock.eastmoney.com/a/202404113039898312.html,-1
2024-04-10,航发动力：融资净偿还506.4万元，融资余额16.38亿元（04-09）,http://stock.eastmoney.com/a/202404103038300696.html,-1
2024-04-09,航发动力：融资净买入1174.45万元，融资余额16.43亿元（04-08）,http://stock.eastmoney.com/a/202404093036863995.html,2
2024-04-04,航发动力：融资净偿还220.22万元，融资余额16.32亿元（04-03）,http://stock.eastmoney.com/a/202404043034741266.html,2
2024-04-04,航发动力04月03日被沪股通减持94.94万股,http://stock.eastmoney.com/a/202404043034438133.html,-2
2024-04-03,航发动力：融资净买入612.83万元，融资余额16.34亿元（04-02）,http://stock.eastmoney.com/a/202404033033299927.html,1
2024-04-02,航发动力：融资净买入1182.08万元，融资余额16.28亿元（04-01）,http://stock.eastmoney.com/a/202404023031780643.html,2
2024-04-01,航发动力(600893.SH)：2023年全年净利润为14.21亿元 同比增长12.17%,http://finance.eastmoney.com/a/202404013031061932.html,2
2024-04-01,民生证券给予航发动力推荐评级，2023年年报点评：24年延续稳增预期；航发长期成长性无虞,http://finance.eastmoney.com/a/202404013030754823.html,3
2024-03-31,东吴证券给予航发动力买入评级 2023年年报点评：业绩持续稳健增长 下游多端放量 长期发展前景广阔,http://finance.eastmoney.com/a/202403313030464371.html,3
2024-03-30,航发动力：融资净偿还527.26万元，融资余额16.16亿元（03-29）,http://stock.eastmoney.com/a/202403303030018569.html,-1
2024-03-29,航发动力：计提减值准备约4.81亿元,http://finance.eastmoney.com/a/202403293029846737.html,-3
2024-03-29,航发动力：2023年度净利润约14.21亿元，同比增加12.17%,http://finance.eastmoney.com/a/202403293029846464.html,2
2024-03-29,注意！航发动力将于4月29日召开股东大会,http://finance.eastmoney.com/a/202403293029844024.html,0
2024-03-29,航发动力：3月29日召开董事会会议,http://finance.eastmoney.com/a/202403293029840211.html,0
2024-03-29,航发动力股东户数下降2.30%，户均持股64.28万元,http://stock.eastmoney.com/a/202403293029801754.html,-2
2024-03-29,航发动力：融资净买入1198.06万元，融资余额16.21亿元（03-28）,http://stock.eastmoney.com/a/202403293028646051.html,2
2024-03-29,航发动力03月28日获沪股通增持63.69万股,http://stock.eastmoney.com/a/202403293028346594.html,2
2024-03-28,航发动力：融资净偿还796.32万元，融资余额16.09亿元（03-27）,http://stock.eastmoney.com/a/202403283026891959.html,-1
2024-03-27,航发动力：融资净买入737.31万元，融资余额16.17亿元（03-26）,http://stock.eastmoney.com/a/202403273025138329.html,1
2024-03-27,航发动力03月26日获沪股通增持92.59万股,http://stock.eastmoney.com/a/202403273024860132.html,2
2024-03-26,航发动力：融资净偿还509.02万元，融资余额16.1亿元（03-25）,http://stock.eastmoney.com/a/202403263023582277.html,-2
2024-03-26,航发动力03月25日被沪股通减持61.91万股,http://stock.eastmoney.com/a/202403263023311830.html,-2
2024-03-23,航发动力：融资净买入328.53万元，融资余额16.15亿元（03-22）,http://stock.eastmoney.com/a/202403233021726371.html,1
2024-03-22,航发动力：融资净买入750.1万元，融资余额16.12亿元（03-21）,http://stock.eastmoney.com/a/202403223020234012.html,0
2024-03-21,航发动力：融资净偿还73.58万元，融资余额16.04亿元（03-20）,http://stock.eastmoney.com/a/202403213018722371.html,-1
2024-03-20,航发动力：融资净买入258.74万元，融资余额16.05亿元（03-19）,http://stock.eastmoney.com/a/202403203017344833.html,1
2024-03-20,航发动力03月19日获沪股通增持85.14万股,http://stock.eastmoney.com/a/202403203017030064.html,2
2024-03-19,航发动力：融资净偿还1458.45万元，融资余额16.02亿元（03-18）,http://stock.eastmoney.com/a/202403193015872085.html,-1
2024-03-19,航发动力03月18日获沪股通增持77.81万股,http://stock.eastmoney.com/a/202403193015594496.html,2
2024-03-16,航发动力：融资净偿还1710.75万元，融资余额16.17亿元（03-15）,http://stock.eastmoney.com/a/202403163014057357.html,-1
2024-03-15,航发动力：连续4日融资净买入累计2076.66万元（03-14）,http://stock.eastmoney.com/a/202403153012847497.html,1
2024-03-14,航发动力：连续3日融资净买入累计1936.91万元（03-13）,http://stock.eastmoney.com/a/202403143011418919.html,2
2024-03-13,航发动力：融资净买入269.5万元，融资余额16.26亿元（03-12）,http://stock.eastmoney.com/a/202403133010007559.html,2
2024-03-12,航发动力：融资净买入1055.51万元，融资余额16.24亿元（03-11）,http://stock.eastmoney.com/a/202403123008589231.html,1
2024-03-09,航发动力：融资净偿还365.61万元，融资余额16.13亿元（03-08）,http://stock.eastmoney.com/a/202403093006832276.html,-1
2024-03-08,航发动力：融资净买入86.38万元，融资余额16.17亿元（03-07）,http://stock.eastmoney.com/a/202403083005351820.html,1
2024-03-07,航发动力：融资净偿还750.75万元，融资余额16.16亿元（03-06）,http://stock.eastmoney.com/a/202403073004156338.html,-2
2024-03-06,航发动力：融资净买入5710.93万元，融资余额16.23亿元（03-05）,http://stock.eastmoney.com/a/202403063002923147.html,1
2024-03-05,航发动力：融资净偿还1135.53万元，融资余额15.66亿元（03-04）,http://stock.eastmoney.com/a/202403053001888274.html,-1
2024-03-05,航发动力03月04日获沪股通增持57.26万股,http://stock.eastmoney.com/a/202403053001613415.html,2
2024-03-02,航发动力：融资净买入959.02万元，融资余额15.78亿元（03-01）,http://stock.eastmoney.com/a/202403023000306575.html,1
2024-03-01,航发动力：融资净买入1278.83万元，融资余额15.68亿元（02-29）,http://stock.eastmoney.com/a/202403012999067976.html,2
2024-03-01,航发动力02月29日获沪股通增持73.99万股,http://stock.eastmoney.com/a/202403012998785965.html,2
2024-02-29,航发动力：融资余额15.55亿元，创近一年新低（02-28）,http://stock.eastmoney.com/a/202402292997799335.html,-2
2024-02-28,航发动力：融资净买入126.55万元，融资余额15.71亿元（02-27）,http://stock.eastmoney.com/a/202402282996492185.html,1
2024-02-27,航发动力：融资余额15.7亿元，创近一年新低（02-26）,http://stock.eastmoney.com/a/202402272995209256.html,-1
2024-02-27,航发动力02月26日获沪股通增持66.92万股,http://stock.eastmoney.com/a/202402272994924790.html,2
2024-02-24,航发动力：融资净买入26.74万元，融资余额15.75亿元（02-23）,http://stock.eastmoney.com/a/202402242993637147.html,1
2024-02-24,航发动力02月23日获沪股通增持57.43万股,http://stock.eastmoney.com/a/202402242993371593.html,2
2024-02-23,航发动力：融资余额15.74亿元，创近一年新低（02-22）,http://stock.eastmoney.com/a/202402232992435294.html,-1
2024-02-22,航发动力：融资净偿还1985.72万元，融资余额15.78亿元（02-21）,http://stock.eastmoney.com/a/202402222991220212.html,-2
2024-02-21,航发动力：融资净买入695.85万元，融资余额15.98亿元（02-20）,http://stock.eastmoney.com/a/202402212990003877.html,1
2024-02-20,航发动力：融资净买入1325.89万元，融资余额15.91亿元（02-19）,http://stock.eastmoney.com/a/202402202988859950.html,2
2024-02-20,航发动力02月19日获沪股通增持176.74万股,http://stock.eastmoney.com/a/202402202988515938.html,2
2024-02-08,航发动力：融资余额16.04亿元，创近一年新低（02-07）,http://stock.eastmoney.com/a/202402082985839191.html,-2
2024-02-07,航发动力：融资余额16.1亿元，创近一年新低（02-06）,http://stock.eastmoney.com/a/202402072984576772.html,-2
2024-02-06,航发动力现4340万元折价大宗交易 折价率1.84%,http://finance.eastmoney.com/a/202402062984004850.html,-1
2024-02-06,大宗交易：航发动力成交4340万元，折价1.84%（02-06）,http://stock.eastmoney.com/a/202402062983972721.html,0
2024-02-06,航发动力：融资余额16.32亿元，创近一年新低（02-05）,http://stock.eastmoney.com/a/202402062983323723.html,-3
2024-02-06,航发动力02月05日获沪股通增持189.04万股,http://stock.eastmoney.com/a/202402062982959913.html,2
2024-02-03,航发动力：融资余额16.87亿元，创近一年新低（02-02）,http://stock.eastmoney.com/a/202402032981441316.html,-2
2024-02-03,航发动力02月02日获沪股通增持89.94万股,http://stock.eastmoney.com/a/202402032981165841.html,2
2024-02-02,航发动力：融资余额17.04亿元，创近一年新低（02-01）,http://stock.eastmoney.com/a/202402022980207361.html,-2
2024-02-01,航发动力：融资余额17.14亿元，创近一年新低（01-31）,http://stock.eastmoney.com/a/202402012978867084.html,-2
2024-02-01,航发动力01月31日获沪股通增持109.57万股,http://stock.eastmoney.com/a/202402012978574975.html,2
2024-01-31,航发动力：连续3日融资净偿还累计5918.49万元（01-30）,http://stock.eastmoney.com/a/202401312977503825.html,-1
2024-01-30,航发动力：融资净偿还4400.8万元，融资余额17.34亿元（01-29）,http://stock.eastmoney.com/a/202401302976131726.html,-2
2024-01-30,航发动力01月29日获沪股通增持95.26万股,http://stock.eastmoney.com/a/202401302975827546.html,2
2024-01-27,航发动力：融资净偿还770.54万元，融资余额17.78亿元（01-26）,http://stock.eastmoney.com/a/202401272974535858.html,0
2024-01-26,航发动力：融资净买入2377.88万元，融资余额17.85亿元（01-25）,http://stock.eastmoney.com/a/202401262973253429.html,1
2024-01-25,航发动力：融资净偿还860.82万元，融资余额17.62亿元（01-24）,http://stock.eastmoney.com/a/202401252971950360.html,-1
2024-01-24,航发动力：融资净买入325.62万元，融资余额17.7亿元（01-23）,http://stock.eastmoney.com/a/202401242970584839.html,1
2024-01-23,航发动力：连续3日融资净偿还累计5655.89万元（01-22）,http://stock.eastmoney.com/a/202401232969307793.html,-1
2024-01-20,航发动力：融资净偿还2359.21万元，融资余额17.83亿元（01-19）,http://stock.eastmoney.com/a/202401202967657141.html,-2
2024-01-20,航发动力01月19日获沪股通增持54.28万股,http://stock.eastmoney.com/a/202401202967387359.html,2
2024-01-19,航发动力：融资净偿还1700万元，融资余额18.07亿元（01-18）,http://stock.eastmoney.com/a/202401192966355273.html,-1
2024-01-18,航发动力：连续3日融资净买入累计4769.46万元（01-17）,http://stock.eastmoney.com/a/202401182965120337.html,2
2024-01-18,航发动力01月17日被沪股通减持127.87万股,http://stock.eastmoney.com/a/202401182964792962.html,-3
2024-01-17,航发动力：融资净买入1340.25万元，融资余额17.95亿元（01-16）,http://stock.eastmoney.com/a/202401172963805490.html,2
2024-01-17,航发动力01月16日被沪股通减持54.33万股,http://stock.eastmoney.com/a/202401172963544312.html,-2
2024-01-16,航发动力：融资净买入560.99万元，融资余额17.82亿元（01-15）,http://stock.eastmoney.com/a/202401162962623095.html,2
2024-01-13,航发动力：融资净偿还326.16万元，融资余额17.76亿元（01-12）,http://stock.eastmoney.com/a/202401132961138819.html,3
2024-01-12,航发动力：连续7日融资净买入累计6263.51万元（01-11）,http://stock.eastmoney.com/a/202401122959737368.html,2
2024-01-12,航发动力01月11日被沪股通减持64.04万股,http://stock.eastmoney.com/a/202401122959466590.html,-2
2024-01-11,航发动力：连续6日融资净买入累计4008.76万元（01-10）,http://stock.eastmoney.com/a/202401112958263023.html,2
2024-01-10,航发动力：连续5日融资净买入累计3610.58万元（01-09）,http://stock.eastmoney.com/a/202401102956828921.html,2
2024-01-09,航发动力：连续4日融资净买入累计2730.07万元（01-08）,http://stock.eastmoney.com/a/202401092955392988.html,1
2024-01-09,航发动力01月08日被沪股通减持74.29万股,http://stock.eastmoney.com/a/202401092955129571.html,-2
2024-01-06,航发动力：连续3日融资净买入累计2709.78万元（01-05）,http://stock.eastmoney.com/a/202401062953700864.html,2
2024-01-05,航发动力：公司下属子公司对外担保总额6100万元,http://finance.eastmoney.com/a/202401052953234528.html,0
2024-01-05,航发动力：2024年1月5日召开董事会会议,http://finance.eastmoney.com/a/202401052953230166.html,0
2024-01-05,注意！航发动力将于1月22日召开股东大会,http://finance.eastmoney.com/a/202401052953230450.html,0
2024-01-05,航发动力：融资净买入879.93万元，融资余额17.34亿元（01-04）,http://stock.eastmoney.com/a/202401052952330832.html,1
2024-01-04,航发动力：融资净买入826.44万元，融资余额17.25亿元（01-03）,http://stock.eastmoney.com/a/202401042951061120.html,2
2024-01-04,航发动力01月03日获沪股通增持79.1万股,http://stock.eastmoney.com/a/202401042950783715.html,2
2024-01-03,航发动力：融资余额17.17亿元，创近一年新低（01-02）,http://stock.eastmoney.com/a/202401032949738262.html,-2
2024-01-03,航发动力01月02日获沪股通增持73.66万股,http://stock.eastmoney.com/a/202401032949471659.html,2
